movie_id;movie_title
tt0138510;Idle Hands (1999)
tt0138524;Intolerable Cruelty (2003)
tt0138537;Man of the Century (1999)
tt0138704;Pi (1998)
tt0138749;The Road to El Dorado (2000)
tt0138946;The Yards (2000)
tt0139134;Cruel Intentions (1999)
tt0139239;Go (1999)
tt0139414;Lake Placid (1999)
tt0139426;Lighthouse (1999)
tt0139462;Message in a Bottle (1999)
tt0139564;Regarde la mer (1997)
tt0139654;Training Day (2001)
tt0139668;True Crime (1999)
tt0139699;Varsity Blues (1999)
tt0139809;The Thirteenth Floor (1999)
tt0139820;Akai tenshi (1966)
tt0139898;The Boys (1998)
tt0140352;The Insider (1999)
tt0140384;Môjû (1969)
tt0140888;Central do Brasil (1998)
tt0141098;Forces of Nature (1999)
tt0141926;U-571 (2000)
tt0142316;Gokudô kuroshakai (1997)
tt0142342;Big Daddy (1999)
tt0142371;Hokuto no Ken (1986)
tt0142688;The Ninth Gate (1999)
tt0143145;The World Is Not Enough (1999)
tt0143746;Molly (1999)
tt0143967;Anrakkî monkî (1998)
tt0144084;American Psycho (2000)
tt0144117;The Boondock Saints (1999)
tt0144201;La fille sur le pont (1999)
tt0144214;The General's Daughter (1999)
tt0144715;Holy Smoke (1999)
tt0144964;Highlander: Endgame (2000)
tt0145046;Little Dieter Needs to Fly (1997)
tt0145487;Spider-Man (2002)
tt0145531;Stigmata (1999)
tt0145600;Brave New World (1998) (TV)
tt0145653;Angela's Ashes (1999)
tt0145681;The Bone Collector (1999)
tt0145734;Playing by Heart (1998)
tt0145937;Naqoyqatsi (2002)
tt0146309;Thirteen Days (2000)
tt0146316;Lara Croft: Tomb Raider (2001)
tt0146516;Buddy Boy (1999)
tt0146675;End of Days (1999)
tt0146803;Goodnight, Joseph Parker (2004)
tt0146838;Any Given Sunday (1999)
tt0146882;High Fidelity (2000)
tt0146984;The Legend of Bagger Vance (2000)
tt0147004;Little Voice (1998)
tt0147612;Happiness (1998)
tt0147800;10 Things I Hate About You (1999)
tt0149151;Still Crazy (1998)
tt0149261;Deep Blue Sea (1999)
tt0150377;Double Jeopardy (1999)
tt0150662;Fucking Åmål (1998)
tt0150915;Hilary and Jackie (1998)
tt0150918;Hinterholz 8 (1998)
tt0150992;Hum Dil De Chuke Sanam (1999)
tt0151568;Topsy-Turvy (1999)
tt0151738;Never Been Kissed (1999)
tt0151804;Office Space (1999)
tt0152930;Taxi (1998/I)
tt0154420;Festen (1998)
tt0154421;Idioterne (1998)
tt0154506;Following (1998)
tt0154728;Khake Sar Beh Morh (1977)
tt0155267;The Thomas Crown Affair (1999)
tt0155776;Jawbreaker (1999)
tt0155975;Psycho (1998)
tt0156587;Hai shang hua (1998)
tt0156729;Last Night (1998/I)
tt0156794;Mia aioniotita kai mia mera (1998)
tt0156812;My Dog Skip (2000)
tt0156887;Pafekuto buru (1997)
tt0156934;Random Hearts (1999)
tt0157016;Seul contre tous (1998)
tt0157583;Enigma (2001)
tt0157990;Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit (1998)
tt0158371;Sweet and Lowdown (1999)
tt0158714;Shurayukihime (1973)
tt0158811;Muppets from Space (1999)
tt0158893;Reka (1933)
tt0159097;The Virgin Suicides (1999)
tt0159241;Aftermath (1994)
tt0159273;Behind Enemy Lines (2001)
tt0159365;Cold Mountain (2003)
tt0159382;Croupier (1998)
tt0160127;Charlie's Angels (2000)
tt0160401;In Too Deep (1999)
tt0160862;She's All That (1999)
tt0160916;The Story of Us (1999)
tt0161081;What Lies Beneath (2000)
tt0161100;The Wood (1999)
tt0161216;Steal This Movie (2000)
tt0161860;Nirgendwo in Afrika (2001)
tt0162212;Brink! (1998) (TV)
tt0162222;Cast Away (2000)
tt0162346;Ghost World (2001)
tt0162650;Shaft (2000)
tt0162661;Sleepy Hollow (1999)
tt0162677;Summer of Sam (1999)
tt0162866;Jing Ke ci Qin Wang (1998)
tt0163651;American Pie (1999)
tt0163978;The Beach (2000/I)
tt0163983;Bless the Child (2000)
tt0163988;Bringing Out the Dead (1999)
tt0164052;Hollow Man (2000)
tt0164181;Stir of Echoes (1999)
tt0164334;Along Came a Spider (2001)
tt0164538;Dil Se.. (1998)
tt0164917;Spriggan (1998)
tt0164993;Alice in Wonderland (1999) (TV)
tt0165213;Tang Lang dou ji gong (1978)
tt0165361;Highway (2002/I)
tt0165473;Shura (1971)
tt0165546;Rane (1998)
tt0165623;Angst (1983/I)
tt0165710;Detroit Rock City (1999)
tt0165798;Ghost Dog: The Way of the Samurai (1999)
tt0165832;Interstate 60: Episodes of the Road (2002)
tt0165854;The Limey (1999)
tt0165874;The Mating Habits of the Earthbound Human (1999)
tt0165929;Romeo Must Die (2000)
tt0165982;Sinbad: Legend of the Seven Seas (2003)
tt0166396;Waking Ned (1998)
tt0166896;The Straight Story (1999)
tt0166924;Mulholland Dr. (2001)
tt0167132;Der Eisbär (1998)
tt0167137;Den eneste ene (1999)
tt0167190;Hellboy (2004)
tt0167260;The Lord of the Rings: The Return of the King (2003)
tt0167261;The Lord of the Rings: The Two Towers (2002)
tt0167404;The Sixth Sense (1999)
tt0168446;Aberdeen (2000)
tt0168449;The Adventures of Sebastian Cole (1998)
tt0168501;The Best Man (1999)
tt0168629;Dancer in the Dark (2000)
tt0168786;Antwone Fisher (2002)
tt0169102;Lagaan: Once Upon a Time in India (2001)
tt0169222;Samehada otoko to momojiri onna (1998)
tt0169547;American Beauty (1999)
tt0169620;The Black Gestapo (1975)
tt0169828;Jariskatsis mama (1965)
tt0169858;Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni (1997)
tt0170107;History Is Made at Night (1999)
tt0170544;SF: Episode One (1998)
tt0170691;Tigerland (2000)
tt0171363;The Haunting (1999)
tt0171580;Nurse Betty (2000)
tt0171685;Ratcatcher (1999)
tt0171741;Shot Through the Heart (1998) (TV)
tt0171804;Boys Don't Cry (1999)
tt0172156;Bad Boys II (2003)
tt0172396;The End of the Affair (1999)
tt0172493;Girl, Interrupted (1999)
tt0172495;Gladiator (2000)
tt0172543;He Died with a Felafel in His Hand (2001)
tt0172684;Kuch Kuch Hota Hai (1998)
tt0173024;Posetitel muzeya (1989)
tt0173081;Pyaar To Hona Hi Tha (1998)
tt0173886;Halloweentown (1998) (TV)
tt0174129;Le portrait de Dorian Gray (1977)
tt0174480;Autumn in New York (2000)
tt0174856;The Hurricane (1999)
tt0174918;Ningyo densetsu (1984)
tt0175142;Scary Movie (2000)
tt0175526;Cherry Falls (2000)
tt0175694;The Guy from Harlem (1977)
tt0175880;Magnolia (1999)
tt0176048;Princ a Vecernice (1979)
tt0176783;Gossip (2000/I)
tt0177747;Entre las piernas (1999)
tt0177789;Galaxy Quest (1999)
tt0177845;Hotel Splendide (2000)
tt0177858;Im Juli (2000)
tt0178737;Mansfield Park (1999)
tt0178868;Ringu (1998)
tt0179098;Moonlight Mile (2002)
tt0179116;But I'm a Cheerleader (1999)
tt0179626;15 Minutes (2001)
tt0180052;The Adventures of Pluto Nash (2002)
tt0180073;Quills (2000)
tt0180093;Requiem for a Dream (2000)
tt0180734;Hard Ball (2001)
tt0180748;I Kina spiser de hunde (1999)
tt0181288;American Movie (1999)
tt0181316;Blue Streak (1999)
tt0181536;Finding Forrester (2000)
tt0181589;The Alternative Miss World (1980)
tt0181627;Kirikou et la sorcière (1998)
tt0181689;Minority Report (2002)
tt0181739;Osmosis Jones (2001)
tt0181836;The Specials (2000)
tt0181852;Terminator 3: Rise of the Machines (2003)
tt0181865;Traffic (2000)
tt0181875;Almost Famous (2000)
tt0181912;Éloge de l'amour (2001)
tt0181984;Boiler Room (2000)
tt0182000;The Caveman's Valentine (2001)
tt0182060;Dünyayi Kurtaran Adam (1982)
tt0182789;Bicentennial Man (1999)
tt0183505;Me, Myself & Irene (2000)
tt0183523;Mission to Mars (2000)
tt0183649;Phone Booth (2002)
tt0183659;Pollock (2000)
tt0183790;A Knight's Tale (2001)
tt0183992;Vuxna människor (1999)
tt0184791;O (2001)
tt0184894;Shanghai Noon (2000)
tt0184907;Snow Day (2000)
tt0185014;Wonder Boys (2000)
tt0185125;Todo sobre mi madre (1999)
tt0185183;Battlefield Earth (2000)
tt0185481;Meikyû monogatari (1987)
tt0185937;The Blair Witch Project (1999)
tt0186045;Drowning Mona (2000)
tt0186151;Frequency (2000)
tt0186253;Jesus' Son (1999)
tt0186508;Buena Vista Social Club (1999)
tt0186566;Space Cowboys (2000)
tt0186589;Sugar & Spice (2001)
tt0186975;Down to You (2000)
tt0187078;Gone in Sixty Seconds (2000)
tt0187393;The Patriot (2000)
tt0187738;Blade II (2002)
tt0187867;'Ne günstige Gelegenheit (1999)
tt0188030;La lengua de las mariposas (1999)
tt0188503;Choyonghan kajok (1998)
tt0188674;Human Traffic (1999)
tt0188766;Hei kek ji wong (1999)
tt0188913;More (1998)
tt0189192;Just Visiting (2001)
tt0189584;The Big Kahuna (1999)
tt0189998;Shadow of the Vampire (2000)
tt0190138;The Whole Nine Yards (2000)
tt0190332;Wo hu cang long (2000)
tt0190590;O Brother, Where Art Thou? (2000)
tt0190865;Vertical Limit (2000)
tt0191397;The Replacements (2000)
tt0191996;Essex Boys (2000)
tt0192111;Head Over Heels (2001)
tt0192194;Julien Donkey-Boy (1999)
tt0192614;The Skulls (2000)
tt0192718;Un homme qui dort (1974)
tt0193253;Jin-Rô (1999)
tt0193524;The Star Wars Holiday Special (1978) (TV)
tt0194218;Panic (2000)
tt0194314;Romance (1999)
tt0194722;Bridge of Dragons (1999)
tt0195002;Kaun? (1999)
tt0195234;Saving Grace (2000)
tt0195685;Erin Brockovich (2000)
tt0195909;Meeting People Is Easy (1998)
tt0195945;Next Friday (2000)
tt0196216;Small Time Crooks (2000)
tt0196229;Zoolander (2001)
tt0198781;Monsters, Inc. (2001)
tt0199626;In the Cut (2003)
tt0199683;Kikujirô no natsu (1999)
tt0199753;Red Planet (2000)
tt0200027;Riding in Cars with Boys (2001)
tt0200087;Sarfarosh (1999)
tt0200465;The Bank Job (2008)
tt0200530;Chuck & Buck (2000)
tt0200550;Coyote Ugly (2000)
tt0200710;Hitokiri (1969)
tt0200720;The House of Mirth (2000)
tt0201517;Karisuma (1999)
tt0202381;Guest House Paradiso (1999)
tt0202402;Whatever It Takes (2000)
tt0202470;Rock Star (2001)
tt0202559;A Room for Romeo Brass (1999)
tt0202641;Two Family House (2000)
tt0202677;The Way of the Gun (2000)
tt0203009;Moulin Rouge! (2001)
tt0203019;Men of Honor (2000)
tt0203119;Sexy Beast (2000)
tt0203230;You Can Count on Me (2000)
tt0203632;Der Krieger und die Kaiserin (2000)
tt0203695;Moetsukita chizu (1968)
tt0203755;One Night at McCool's (2001)
tt0203975;Tart (2001)
tt0204137;Animal Factory (2000)
tt0204626;The Watcher (2000/I)
tt0204700;Trouble Every Day (2001)
tt0204946;Bring It On (2000)
tt0205177;Kevin & Perry Go Large (2000)
tt0205873;The Dish (2000)
tt0206013;Hôhokekyo tonari no Yamada-kun (1999)
tt0206064;Johnny Tsunami (1999) (TV)
tt0206226;Psycho Beach Party (2000)
tt0206275;Save the Last Dance (2001)
tt0206314;Joy Ride (2001)
tt0206634;Children of Men (2006)
tt0207198;Was tun, wenn's brennt? (2001)
tt0207201;What Women Want (2000)
tt0207703;Rime of the Ancient Mariner (1975)
tt0208092;Snatch (2000)
tt0208196;Happy Accidents (2000)
tt0208502;Tenshi no tamago (1985)
tt0208874;The Contender (2000)
tt0209077;Ken Park (2002)
tt0209095;Leprechaun in the Hood (2000) (V)
tt0209144;Memento (2000)
tt0209163;The Mummy Returns (2001)
tt0209463;Bad ma ra khahad bord (1999)
tt0209475;The Wedding Planner (2001)
tt0209933;Beau travail (1999)
tt0209958;The Cell (2000)
tt0210065;Gangster No. 1 (2000)
tt0210070;Ginger Snaps (2000)
tt0210945;Remember the Titans (2000)
tt0211359;Extension du domaine de la lutte (1999)
tt0211443;Jason X (2001)
tt0211465;Knockaround Guys (2001)
tt0211915;Le fabuleux destin d'Amélie Poulain (2001)
tt0211933;Awake (2007)
tt0211946;Berlin Calling (2008)
tt0212338;Meet the Parents (2000)
tt0212712;2046 (2004)
tt0212720;Artificial Intelligence: AI (2001)
tt0212974;Groove (2000)
tt0212985;Hannibal (2001)
tt0213121;New Waterford Girl (1999)
tt0214874;The Legend of Sleepy Hollow (1999) (TV)
tt0214915;Manichithrathazhu (1993)
tt0215129;Road Trip (2000)
tt0215369;Xizao (1999)
tt0215750;Enemy at the Gates (2001)
tt0216216;The 6th Day (2000)
tt0216625;Code inconnu: Récit incomplet de divers voyages (2000)
tt0216651;Vampire Hunter D: Bloodlust (2000)
tt0217505;Gangs of New York (2002)
tt0217630;Loser (2000)
tt0217679;Nekeddo burâddo: Megyaku (1996)
tt0217756;Ready to Rumble (2000)
tt0217869;Unbreakable (2000)
tt0218619;Soul Survivors (2001)
tt0218839;Best in Show (2000)
tt0218922;Original Sin (2001)
tt0218967;The Family Man (2000)
tt0219288;Samotári (2000)
tt0219699;The Gift (2000)
tt0219822;Human Nature (2001)
tt0219854;The Kid (2000)
tt0220100;Timecode (2000)
tt0220580;Intacto (2001)
tt0220603;O kokkinos vrahos (1949)
tt0220806;Telmisseomding (1999)
tt0220827;Non ho sonno (2001)
tt0221027;Blow (2001)
tt0221073;Chopper (2000)
tt0221097;Cry Baby Lane (2000) (TV)
tt0221218;The Glass House (2001)
tt0222664;21-87 (1964)
tt0222812;Beyond Re-Animator (2003)
tt0222851;Brother (2000/I)
tt0223154;Dogura magura (1988)
tt0223784;Nora-neko rokku: Wairudo janbo (1970)
tt0223897;Pay It Forward (2000)
tt0225009;964 Pinocchio (1991)
tt0226379;Reversal (2001)
tt0226872;Joshû 701-gô: Sasori (1972)
tt0227005;Made (2001)
tt0227445;The Score (2001)
tt0227538;Spy Kids (2001)
tt0227984;The 51st State (2001)
tt0228333;Ghosts of Mars (2001)
tt0228687;Otesánek (2000)
tt0228750;Proof of Life (2000)
tt0228786;Les rivières pourpres (2000)
tt0229403;Gakkô no kaidan (1995)
tt0230011;Atlantis: The Lost Empire (2001)
tt0230025;Bartleby (2001)
tt0230030;Bedazzled (2000)
tt0230169;In the Light of the Moon (2000)
tt0230600;The Others (2001)
tt0230783;Signs & Wonders (2000)
tt0230838;Sweet November (2001)
tt0231775;Down to Earth (2001)
tt0232500;The Fast and the Furious (2001)
tt0233142;3000 Miles to Graceland (2001)
tt0233298;Batman Beyond: Return of the Joker (2000) (V)
tt0233651;Englar alheimsins (2000)
tt0233657;Epoch (2001) (TV)
tt0233841;Baran (2001)
tt0234215;The Matrix Reloaded (2003)
tt0234354;Novocaine (2001)
tt0234853;The Tao of Steve (2000)
tt0235048;Wicked Spring (2002)
tt0235060;Wo de fu qin mu qin (1999)
tt0235198;Ôdishon (1999)
tt0235327;Dark Days (2000)
tt0235737;The Salton Sea (2002)
tt0236027;Blinkende lygter (2000)
tt0236348;Josie and the Pussycats (2001)
tt0236640;Prozac Nation (2001)
tt0236784;The Tailor of Panama (2001)
tt0237534;Le pacte des loups (2001)
tt0237572;The Pledge (2001/I)
tt0238380;Equilibrium (2002)
tt0238463;Timequest (2000)
tt0238546;Queen of the Damned (2002)
tt0238627;Attraction (2000)
tt0238924;The Dangerous Lives of Altar Boys (2002)
tt0238936;Devdas (2002/I)
tt0239894;Paradise Lost 2: Revelations (2000) (TV)
tt0239948;Saving Silverman (2001)
tt0239986;Sidewalks of New York (2001)
tt0240419;La Ciénaga (2001)
tt0240468;Kung Pow: Enter the Fist (2002)
tt0240510;The Four Feathers (2002)
tt0240515;Freddy Got Fingered (2001)
tt0240772;Ocean's Eleven (2001)
tt0240890;Serendipity (2001)
tt0240900;Slackers (2002)
tt0241025;Vanity Fair (2004)
tt0241223;The Bank (2001)
tt0241303;Chocolat (2000)
tt0241527;Harry Potter and the Sorcerer's Stone (2001)
tt0241760;The New Guy (2002)
tt0242193;Bully (2001)
tt0242423;Dude, Where's My Car? (2000)
tt0242527;The Hole (2001)
tt0242587;L.I.E. (2001)
tt0242653;The Matrix Revolutions (2003)
tt0242956;Meat Loaf: To Hell and Back (2000) (TV)
tt0243017;Waking Life (2001)
tt0243133;The Man Who Wasn't There (2001)
tt0243155;Bridget Jones's Diary (2001)
tt0243493;Le placard (2001)
tt0243508;Pursuit of Happiness (2001)
tt0243609;To End All Wars (2001)
tt0243655;Wet Hot American Summer (2001)
tt0243759;The American Astronaut (2001)
tt0243794;El Bola (2000)
tt0244000;American Outlaws (2001)
tt0244244;Swordfish (2001)
tt0244316;Yi yi (2000)
tt0244479;Tmavomodrý svet (2001)
tt0244870;Uzumaki (2000)
tt0245238;Lost and Delirious (2001)
tt0245429;Sen to Chihiro no kamikakushi (2001)
tt0245562;Windtalkers (2002)
tt0245574;Y tu mamá también (2001)
tt0245674;Thir13en Ghosts (2001)
tt0245686;Joe Dirt (2001)
tt0245712;Amores perros (2000)
tt0245844;The Count of Monte Cristo (2002)
tt0246404;The 24th Day (2004)
tt0246460;Die Another Day (2002)
tt0246464;Big Trouble (2002)
tt0246578;Donnie Darko (2001)
tt0246677;Heaven (2002/I)
tt0246772;Bella Martha (2001)
tt0246894;Rollerball (2002)
tt0247196;Before Night Falls (2000)
tt0247199;The Believer (2001)
tt0247380;Les glaneurs et la glaneuse (2000)
tt0247425;In the Bedroom (2001)
tt0247586;Nueve reinas (2000)
tt0247613;Bakha satang (1999)
tt0247745;Super Troopers (2001)
tt0248126;Kabhi Khushi Kabhie Gham... (2001)
tt0248190;No Such Thing (2001)
tt0248408;Der Schuh des Manitu (2001)
tt0248667;Ali (2001)
tt0248808;For the Birds (2000)
tt0248845;Hedwig and the Angry Inch (2001)
tt0249241;Werckmeister harmóniák (2000)
tt0249380;Baise-moi (2000)
tt0249462;Billy Elliot (2000)
tt0249893;The Price of Milk (2000)
tt0250081;Storytelling (2001)
tt0250223;Astérix & Obélix: Mission Cléopâtre (2002)
tt0250258;Das Experiment (2001)
tt0250494;Legally Blonde (2001)
tt0250687;Rat Race (2001)
tt0250797;Unfaithful (2002)
tt0251031;Series 7: The Contenders (2001)
tt0251075;Evolution (2001)
tt0251127;How to Lose a Guy in 10 Days (2003)
tt0251160;John Q (2002)
tt0251736;House of 1000 Corpses (2003)
tt0252076;Maid in Manhattan (2002)
tt0252299;Buffalo Soldiers (2001)
tt0252444;Rabbit-Proof Fence (2002)
tt0252501;Hearts in Atlantis (2001)
tt0252503;Heist (2001)
tt0252684;Manic (2001)
tt0252866;American Pie 2 (2001)
tt0253474;The Pianist (2002)
tt0253556;Reign of Fire (2002)
tt0253754;Star Trek: Nemesis (2002)
tt0253798;Out Cold (2001)
tt0254099;The Anniversary Party (2001)
tt0254455;Lucía y el sexo (2001)
tt0254686;La pianiste (2001)
tt0255067;La comunidad (2000)
tt0255589;Seom (2000)
tt0255798;The Animal (2001)
tt0256009;El espinazo del diablo (2001)
tt0256276;Possession (2002)
tt0256380;Shallow Hal (2001)
tt0256415;Sweet Home Alabama (2002)
tt0256524;The Curse of the Jade Scorpion (2001)
tt0257044;Road to Perdition (2002)
tt0257106;Scary Movie 2 (2001)
tt0257231;Torrente 2: Misión en Marbella (2001)
tt0257360;About Schmidt (2002)
tt0257568;Kangaroo Jack (2003)
tt0257844;Kuroi ie (1999)
tt0258000;Panic Room (2002)
tt0258038;Pootie Tang (2001)
tt0258068;The Quiet American (2002)
tt0258100;Run Ronnie Run (2002)
tt0258153;S1m0ne (2002)
tt0258273;Lovely & Amazing (2001)
tt0258463;The Bourne Identity (2002)
tt0258760;Lammbock (2001)
tt0258766;Nihon kuroshakai (1999)
tt0258885;Zhantai (2000)
tt0258960;Shinjuku kuroshakai: Chaina mafia sensô (1995)
tt0259324;Ghost Rider (2007)
tt0259340;Grégoire Moulin contre l'humanité (2001)
tt0259393;Lantana (2001)
tt0259446;My Big Fat Greek Wedding (2002)
tt0259484;Paid in Full (2002)
tt0259711;Vanilla Sky (2001)
tt0260746;Big Bad Love (2001)
tt0260991;Gongdong gyeongbi guyeok JSA (2000)
tt0261265;Rupert and the Frog Song (1985)
tt0261392;Jay and Silent Bob Strike Back (2001)
tt0261983;Session 9 (2001)
tt0262246;Juyuso seubgyuksageun (1999)
tt0262333;Chronopolis (1982)
tt0262424;Freestyle: The Art of Rhyme (2000)
tt0262432;George Washington (2000)
tt0262826;Thomas est amoureux (2000)
tt0263265;The Devil and Daniel Webster (2003)
tt0263488;Jeepers Creepers (2001)
tt0264150;View from the Top (2003)
tt0264395;Basic (2003)
tt0264464;Catch Me If You Can (2002)
tt0264472;Changing Lanes (2002)
tt0264508;Dagon (2001)
tt0264616;Frailty (2001)
tt0264689;Home Room (2002)
tt0264761;Kissing Jessica Stein (2001)
tt0264796;Life as a House (2001)
tt0264935;Murder by Numbers (2002)
tt0265086;Black Hawk Down (2001)
tt0265087;Black Knight (2001)
tt0265208;The Girl Next Door (2004)
tt0265298;Big Fat Liar (2002)
tt0265343;Monsoon Wedding (2001)
tt0265349;The Mothman Prophecies (2002)
tt0265459;One Hour Photo (2002)
tt0265651;Ripley's Game (2002)
tt0265666;The Royal Tenenbaums (2001)
tt0265709;Scenes of the Crime (2001)
tt0265808;Stealing Harvard (2002)
tt0265930;L'ultimo bacio (2001)
tt0266308;Batoru rowaiaru (2000)
tt0266449;Deadly Rhapsody (2001)
tt0266452;Death to Smoochy (2002)
tt0266465;A Man Apart (2003)
tt0266543;Finding Nemo (2003)
tt0266697;Kill Bill: Vol. 1 (2003)
tt0266915;Rush Hour 2 (2001)
tt0266971;The Slaughter Rule (2002)
tt0266987;Spy Game (2001)
tt0267116;Wild Zero (1999)
tt0267248;Abandon (2002)
tt0267287;Avalon (2001)
tt0267804;The One (2001)
tt0267891;The Ringer (2005)
tt0267913;Scooby-Doo (2002)
tt0268126;Adaptation. (2002)
tt0268380;Ice Age (2002)
tt0268690;Thirteen Conversations About One Thing (2001)
tt0268695;The Time Machine (2002)
tt0268978;A Beautiful Mind (2001)
tt0268995;The Majestic (2001)
tt0269347;The Hunted (2003)
tt0269483;Lone Star State of Mind (2002)
tt0269743;Flandersui gae (2000)
tt0270288;Confessions of a Dangerous Mind (2002)
tt0270919;Donggam (2000)
tt0271259;Welcome to Collinwood (2002)
tt0271263;Eight Crazy Nights (2002)
tt0271367;Eight Legged Freaks (2002)
tt0271383;O Auto da Compadecida (2000)
tt0272020;The Last Castle (2001)
tt0272152;K-PAX (2001)
tt0272207;Narc (2002)
tt0272338;Punch-Drunk Love (2002)
tt0273069;L'adversaire (2002)
tt0273517;Darkness (2002)
tt0273850;My Brother Tom (2001)
tt0273923;Orange County (2002)
tt0273982;Poolhall Junkies (2002)
tt0274117;Sur mes lèvres (2001)
tt0274166;Johnny English (2003)
tt0274309;24 Hour Party People (2002)
tt0274558;The Hours (2002)
tt0274748;Radio Free Steve (2000)
tt0274812;Secretary (2002)
tt0275277;Cowboy Bebop: Tengoku no tobira (2001)
tt0275309;Dogtown and Z-Boys (2001)
tt0275491;La mala educación (2004)
tt0275719;Tape (2001)
tt0275773;Versus (2000/II)
tt0275847;Lilo & Stitch (2002)
tt0276216;In den Tag hinein (2001)
tt0276751;About a Boy (2002)
tt0276816;Below (2002)
tt0276919;Dogville (2003)
tt0276977;Gang Tapes (2001)
tt0277027;I Am Sam (2001)
tt0277371;Not Another Teen Movie (2001)
tt0277434;We Were Soldiers (2002)
tt0278435;Enough (2002/I)
tt0278488;How High (2001)
tt0278500;The Importance of Being Earnest (2002)
tt0278504;Insomnia (2002)
tt0278731;Spider (2002)
tt0279065;L'emploi du temps (2001)
tt0279074;EvenHand (2002)
tt0279111;Gods and Generals (2003)
tt0279113;The Good Girl (2002)
tt0280486;Bad Company (2002)
tt0280491;Bloody Sunday (2002)
tt0280590;Mr. Deeds (2002)
tt0280609;Dog Soldiers (2002)
tt0280653;Amen. (2002)
tt0280665;Femme Fatale (2002)
tt0280707;Gosford Park (2001)
tt0280760;Igby Goes Down (2002)
tt0280969;My Little Eye (2002)
tt0281001;Tsuitô no zawameki (1988)
tt0281322;Undisputed (2002)
tt0281358;A Walk to Remember (2002)
tt0281364;Wasabi (2001)
tt0281686;Bubba Ho-Tep (2002)
tt0281718;Chingoo (2001)
tt0281724;Cinemania (2002)
tt0281820;The Good Thief (2002/I)
tt0282209;Darkness Falls (2003)
tt0282599;Siworae (2000)
tt0282698;Love Liza (2002)
tt0283003;Spun (2002)
tt0283026;Swimfan (2002)
tt0283084;Tuck Everlasting (2002)
tt0283111;Van Wilder (2002)
tt0283139;White Oleander (2002)
tt0283530;The Emperor's Club (2002)
tt0283832;8 femmes (2002)
tt0283877;American Psycho II: All American Girl (2002) (V)
tt0283900;L'auberge espagnole (2002)
tt0284034;Demonlover (2002)
tt0284491;Sin noticias de Dios (2001)
tt0284978;Cypher (2002)
tt0285175;Havoc (2005)
tt0285441;Atanarjuat (2001)
tt0285487;Crazy as Hell (2002)
tt0285492;Cube 2: Hypercube (2002)
tt0285531;Dreamcatcher (2003)
tt0285728;Dahmer (2002)
tt0285742;Monster's Ball (2001)
tt0285823;Once Upon a Time in Mexico (2003)
tt0285861;Owning Mahowny (2003)
tt0285879;Passionada (2002)
tt0285906;Pisutoru opera (2001)
tt0286106;Signs (2002)
tt0286112;Siu Lam juk kau (2001)
tt0286204;Tattoo (2002/I)
tt0286205;Tears of Happiness (1974)
tt0286244;Les triplettes de Belleville (2003)
tt0286261;All or Nothing (2002)
tt0286499;Bend It Like Beckham (2002)
tt0286716;Hulk (2003)
tt0286751;Kairo (2001/I)
tt0286788;What a Girl Wants (2003)
tt0286921;Revengers Tragedy (2002)
tt0286975;Slashers (2001) (V)
tt0287140;Edge of Madness (2002)
tt0287467;Hable con ella (2002)
tt0287978;Daredevil (2003)
tt0288439;Bang Bang You're Dead (2002)
tt0288477;Ghost Ship (2002)
tt0289043;28 Days Later... (2002)
tt0289181;Pairan (2001)
tt0289765;Red Dragon (2002)
tt0289879;The Butterfly Effect (2004)
tt0289944;Fear X (2003)
tt0289992;The Life of David Gale (2003)
tt0290002;Meet the Fockers (2004)
tt0290329;Bijitâ Q (2001) (V)
tt0290382;A Wrinkle in Time (2003) (TV)
tt0290654;Heung Gong you ge He Li Huo (2001)
tt0290661;Hundstage (2001)
tt0290673;Irréversible (2002)
tt0291172;Le fils (2002)
tt0291341;Mean Machine (2001)
tt0291350;Sennen joyû (2001)
tt0291502;Swept Away (2002)
tt0291559;Wave Twisters (2001)
tt0291579;À la folie... pas du tout (2002)
tt0291988;Historias mínimas (2002)
tt0292366;Yami utsu shinzô (1982)
tt0292506;The Recruit (2003)
tt0292542;El hijo de la novia (2001)
tt0292644;The Rules of Attraction (2002)
tt0292963;Before the Devil Knows You're Dead (2007)
tt0293007;Carandiru (2003)
tt0293401;Marie-Jo et ses 2 amours (2002)
tt0293416;Metoroporisu (2001)
tt0293662;The Transporter (2002)
tt0293715;Yeopgijeogin geunyeo (2001)
tt0294662;Kaante (2002)
tt0294870;Rent (2005)
tt0295297;Harry Potter and the Chamber of Secrets (2002)
tt0295427;The Master of Disguise (2002)
tt0295682;The Warrior (2001)
tt0295700;Wrong Turn (2003/I)
tt0295701;xXx (2002)
tt0296042;Koroshiya 1 (2001)
tt0296166;Real Women Have Curves (2002)
tt0296572;The Chronicles of Riddick (2004)
tt0296574;Company (2002)
tt0296881;Symbiopsychotaxiplasm: Take One (1968)
tt0297284;Mindhunters (2004)
tt0297721;Riri Shushu no subete (2001)
tt0297884;Far from Heaven (2002)
tt0298130;The Ring (2002)
tt0298203;8 Mile (2002)
tt0298228;Whale Rider (2002)
tt0298337;Slipp Jimmy fri (2006)
tt0298408;Laurel Canyon (2002)
tt0298482;Nothing (2003)
tt0298744;Auto Focus (2002)
tt0298814;The Core (2003)
